archetype,worker,handle,label,time,type
0,0,,"worker_started",17553299509800,0
0,0,0,"Simulated Job (17ms)",17553299515600,4
0,0,0,"Simulated Job (17ms)",17553320552700,5
0,0,24,"Simulated Job (19ms)",17553320556400,4
0,0,24,"Simulated Job (19ms)",17553351596200,5
0,0,48,"Simulated Job (9ms)",17553351619600,4
0,0,48,"Simulated Job (9ms)",17553366701400,5
0,0,72,"Simulated Job (8ms)",17553366711700,4
0,0,72,"Simulated Job (8ms)",17553381854200,5
0,0,96,"Simulated Job (9ms)",17553381860200,4
0,0,96,"Simulated Job (9ms)",17553397476400,5
0,0,120,"Simulated Job (18ms)",17553397480100,4
0,0,120,"Simulated Job (18ms)",17553428630000,5
0,0,144,"Simulated Job (16ms)",17553428633500,4
0,0,144,"Simulated Job (16ms)",17553459569500,5
0,0,168,"Simulated Job (2ms)",17553459577300,4
0,0,168,"Simulated Job (2ms)",17553475108000,5
0,0,,"worker_sleeping",17553475115900,2
0,0,,"worker_awake",17553507262000,3
0,0,,"worker_exited",17553507270300,1
0,1,,"worker_started",17553299712700,0
0,1,1,"Simulated Job (16ms)",17553299718900,4
0,1,1,"Simulated Job (16ms)",17553320565500,5
0,1,25,"Simulated Job (2ms)",17553320570900,4
0,1,25,"Simulated Job (2ms)",17553336574300,5
0,1,49,"Simulated Job (5ms)",17553336581600,4
0,1,49,"Simulated Job (5ms)",17553351746100,5
0,1,73,"Simulated Job (1ms)",17553351752000,4
0,1,73,"Simulated Job (1ms)",17553366718600,5
0,1,97,"Simulated Job (8ms)",17553366725500,4
0,1,97,"Simulated Job (8ms)",17553381881200,5
0,1,121,"Simulated Job (14ms)",17553381884400,4
0,1,121,"Simulated Job (14ms)",17553397274700,5
0,1,145,"Simulated Job (10ms)",17553397282400,4
0,1,145,"Simulated Job (10ms)",17553413659000,5
0,1,169,"Simulated Job (6ms)",17553413666800,4
0,1,169,"Simulated Job (6ms)",17553428473900,5
0,1,,"worker_sleeping",17553428480800,2
0,1,,"worker_awake",17553507267600,3
0,1,,"worker_exited",17553507271900,1
0,2,,"worker_started",17553299872600,0
0,2,2,"Simulated Job (1ms)",17553299878200,4
0,2,2,"Simulated Job (1ms)",17553301191700,5
0,2,26,"Simulated Job (17ms)",17553301196800,4
0,2,26,"Simulated Job (17ms)",17553320589000,5
0,2,50,"Simulated Job (11ms)",17553320593900,4
0,2,50,"Simulated Job (11ms)",17553336471600,5
0,2,74,"Simulated Job (1ms)",17553336492900,4
0,2,74,"Simulated Job (1ms)",17553351624900,5
0,2,98,"Simulated Job (11ms)",17553351636800,4
0,2,98,"Simulated Job (11ms)",17553366836900,5
0,2,122,"Simulated Job (6ms)",17553366840200,4
0,2,122,"Simulated Job (6ms)",17553381689500,5
0,2,146,"Simulated Job (3ms)",17553381693400,4
0,2,146,"Simulated Job (3ms)",17553397455000,5
0,2,170,"Simulated Job (11ms)",17553397461200,4
0,2,170,"Simulated Job (11ms)",17553413483800,5
0,2,,"worker_sleeping",17553413491100,2
0,2,,"worker_awake",17553507272200,3
0,2,,"worker_exited",17553507280500,1
0,3,,"worker_started",17553300019000,0
0,3,3,"Simulated Job (19ms)",17553300023000,4
0,3,3,"Simulated Job (19ms)",17553320421500,5
0,3,27,"Simulated Job (20ms)",17553320432700,4
0,3,27,"Simulated Job (20ms)",17553351782000,5
0,3,51,"Simulated Job (6ms)",17553351788000,4
0,3,51,"Simulated Job (6ms)",17553366671300,5
0,3,75,"Simulated Job (11ms)",17553366680900,4
0,3,75,"Simulated Job (11ms)",17553381796400,5
0,3,99,"Simulated Job (5ms)",17553381801700,4
0,3,99,"Simulated Job (5ms)",17553397465000,5
0,3,123,"Simulated Job (12ms)",17553397468300,4
0,3,123,"Simulated Job (12ms)",17553413565300,5
0,3,147,"Simulated Job (4ms)",17553413591200,4
0,3,147,"Simulated Job (4ms)",17553428598200,5
0,3,171,"Simulated Job (18ms)",17553428602000,4
0,3,171,"Simulated Job (18ms)",17553459632000,5
0,3,,"worker_sleeping",17553459636700,2
0,3,,"worker_awake",17553507270000,3
0,3,,"worker_exited",17553507275300,1
0,4,,"worker_started",17553300186100,0
0,4,4,"Simulated Job (8ms)",17553300191500,4
0,4,4,"Simulated Job (8ms)",17553320521900,5
0,4,28,"Simulated Job (6ms)",17553320525900,4
0,4,28,"Simulated Job (6ms)",17553336721800,5
0,4,52,"Simulated Job (10ms)",17553336728300,4
0,4,52,"Simulated Job (10ms)",17553351679500,5
0,4,76,"Simulated Job (12ms)",17553351688200,4
0,4,76,"Simulated Job (12ms)",17553366757000,5
0,4,100,"Simulated Job (20ms)",17553366764300,4
0,4,100,"Simulated Job (20ms)",17553397429900,5
0,4,124,"Simulated Job (10ms)",17553397433300,4
0,4,124,"Simulated Job (10ms)",17553413619300,5
0,4,148,"Simulated Job (16ms)",17553413625400,4
0,4,148,"Simulated Job (16ms)",17553443988100,5
0,4,172,"Simulated Job (15ms)",17553444000500,4
0,4,172,"Simulated Job (15ms)",17553459706800,5
0,4,,"worker_sleeping",17553459710900,2
0,4,,"worker_awake",17553507277800,3
0,4,,"worker_exited",17553507282400,1
0,5,,"worker_started",17553300356900,0
0,5,5,"Simulated Job (1ms)",17553300361700,4
0,5,5,"Simulated Job (1ms)",17553304707200,5
0,5,29,"Simulated Job (16ms)",17553304715100,4
0,5,29,"Simulated Job (16ms)",17553336501600,5
0,5,53,"Simulated Job (7ms)",17553336513400,4
0,5,53,"Simulated Job (7ms)",17553351657900,5
0,5,77,"Simulated Job (5ms)",17553351666700,4
0,5,77,"Simulated Job (5ms)",17553366845000,5
0,5,101,"Simulated Job (6ms)",17553366848700,4
0,5,101,"Simulated Job (6ms)",17553381810600,5
0,5,125,"Simulated Job (5ms)",17553381815500,4
0,5,125,"Simulated Job (5ms)",17553397382800,5
0,5,149,"Simulated Job (5ms)",17553397391600,4
0,5,149,"Simulated Job (5ms)",17553413712900,5
0,5,173,"Simulated Job (19ms)",17553413719000,4
0,5,173,"Simulated Job (19ms)",17553444071400,5
0,5,,"worker_sleeping",17553444079300,2
0,5,,"worker_awake",17553507283900,3
0,5,,"worker_exited",17553507291200,1
0,6,,"worker_started",17553300553300,0
0,6,6,"Simulated Job (12ms)",17553300559200,4
0,6,6,"Simulated Job (12ms)",17553320597100,5
0,6,30,"Simulated Job (17ms)",17553320600500,4
0,6,30,"Simulated Job (17ms)",17553351808600,5
0,6,54,"Simulated Job (1ms)",17553351816700,4
0,6,54,"Simulated Job (1ms)",17553366742700,5
0,6,78,"Simulated Job (5ms)",17553366753500,4
0,6,78,"Simulated Job (5ms)",17553381727600,5
0,6,102,"Simulated Job (10ms)",17553381733600,4
0,6,102,"Simulated Job (10ms)",17553397524800,5
0,6,126,"Simulated Job (13ms)",17553397528400,4
0,6,126,"Simulated Job (13ms)",17553413603300,5
0,6,150,"Simulated Job (5ms)",17553413607900,4
0,6,150,"Simulated Job (5ms)",17553428576000,5
0,6,174,"Simulated Job (14ms)",17553428581600,4
0,6,174,"Simulated Job (14ms)",17553444136800,5
0,6,,"worker_sleeping",17553444141100,2
0,6,,"worker_awake",17553507300200,3
