archetype,worker,handle,label,time,type
0,19,91,"Simulated Job (7ms)",17554206337700,5
0,19,115,"Simulated Job (12ms)",17554206349000,4
0,19,115,"Simulated Job (12ms)",17554221584400,5
0,19,139,"Simulated Job (6ms)",17554221595200,4
0,19,139,"Simulated Job (6ms)",17554237528100,5
0,19,163,"Simulated Job (4ms)",17554237536400,4
0,19,163,"Simulated Job (4ms)",17554252683100,5
0,19,187,"Simulated Job (20ms)",17554252686700,4
0,19,187,"Simulated Job (20ms)",17554282697600,5
0,19,,"worker_sleeping",17554282701400,2
0,19,,"worker_awake",17554345446500,3
0,19,,"worker_exited",17554345448900,1
0,20,,"worker_started",17554143377700,0
0,20,20,"Simulated Job (3ms)",17554143381900,4
0,20,20,"Simulated Job (3ms)",17554160583900,5
0,20,44,"Simulated Job (11ms)",17554160606100,4
0,20,44,"Simulated Job (11ms)",17554176166400,5
0,20,68,"Simulated Job (8ms)",17554176176400,4
0,20,68,"Simulated Job (8ms)",17554191329000,5
0,20,92,"Simulated Job (1ms)",17554191335100,4
0,20,92,"Simulated Job (1ms)",17554206549300,5
0,20,116,"Simulated Job (19ms)",17554206553400,4
0,20,116,"Simulated Job (19ms)",17554237934500,5
0,20,140,"Simulated Job (16ms)",17554237938600,4
0,20,140,"Simulated Job (16ms)",17554267714300,5
0,20,164,"Simulated Job (16ms)",17554267720500,4
0,20,164,"Simulated Job (16ms)",17554298351300,5
0,20,188,"Simulated Job (16ms)",17554298355100,4
0,20,188,"Simulated Job (16ms)",17554329336500,5
0,20,,"worker_sleeping",17554329339900,2
0,20,,"worker_awake",17554345419800,3
0,20,,"worker_exited",17554345431500,1
0,21,,"worker_started",17554143547000,0
0,21,21,"Simulated Job (16ms)",17554143552000,4
0,21,21,"Simulated Job (16ms)",17554160767000,5
0,21,45,"Simulated Job (10ms)",17554160774100,4
0,21,45,"Simulated Job (10ms)",17554176345500,5
0,21,69,"Simulated Job (14ms)",17554176359800,4
0,21,69,"Simulated Job (14ms)",17554191309900,5
0,21,93,"Simulated Job (12ms)",17554191320300,4
0,21,93,"Simulated Job (12ms)",17554206408100,5
0,21,117,"Simulated Job (6ms)",17554206417800,4
0,21,117,"Simulated Job (6ms)",17554221655900,5
0,21,141,"Simulated Job (11ms)",17554221659500,4
0,21,141,"Simulated Job (11ms)",17554237810000,5
0,21,165,"Simulated Job (6ms)",17554237818700,4
0,21,165,"Simulated Job (6ms)",17554252600600,5
0,21,189,"Simulated Job (18ms)",17554252608200,4
0,21,189,"Simulated Job (18ms)",17554282828900,5
0,21,,"worker_sleeping",17554282831700,2
0,21,,"worker_awake",17554345426800,3
0,21,,"worker_exited",17554345434000,1
0,22,,"worker_started",17554143738900,0
0,22,22,"Simulated Job (18ms)",17554143743700,4
0,22,22,"Simulated Job (18ms)",17554176364300,5
0,22,46,"Simulated Job (3ms)",17554176369600,4
0,22,46,"Simulated Job (3ms)",17554191410300,5
0,22,70,"Simulated Job (18ms)",17554191413900,4
0,22,70,"Simulated Job (18ms)",17554221615800,5
0,22,94,"Simulated Job (1ms)",17554221622600,4
0,22,94,"Simulated Job (1ms)",17554237920900,5
0,22,118,"Simulated Job (4ms)",17554237928300,4
0,22,118,"Simulated Job (4ms)",17554252633500,5
0,22,142,"Simulated Job (15ms)",17554252637800,4
0,22,142,"Simulated Job (15ms)",17554282770200,5
0,22,166,"Simulated Job (8ms)",17554282778700,4
0,22,166,"Simulated Job (8ms)",17554298340100,5
0,22,190,"Simulated Job (19ms)",17554298343900,4
0,22,190,"Simulated Job (19ms)",17554329363900,5
0,22,,"worker_sleeping",17554329375000,2
0,22,,"worker_awake",17554345419900,3
0,22,,"worker_exited",17554345422500,1
0,23,,"worker_started",17554143922900,0
0,23,23,"Simulated Job (8ms)",17554143927300,4
0,23,23,"Simulated Job (8ms)",17554160640400,5
0,23,47,"Simulated Job (1ms)",17554160652900,4
0,23,47,"Simulated Job (1ms)",17554176401900,5
0,23,71,"Simulated Job (1ms)",17554176405900,4
0,23,71,"Simulated Job (1ms)",17554191233800,5
0,23,95,"Simulated Job (13ms)",17554191258800,4
0,23,95,"Simulated Job (13ms)",17554206560500,5
0,23,119,"Simulated Job (3ms)",17554206564200,4
0,23,119,"Simulated Job (3ms)",17554221699500,5
0,23,143,"Simulated Job (17ms)",17554221703400,4
0,23,143,"Simulated Job (17ms)",17554252526700,5
0,23,167,"Simulated Job (4ms)",17554252537700,4
0,23,167,"Simulated Job (4ms)",17554267749400,5
0,23,191,"Simulated Job (5ms)",17554267753200,4
0,23,191,"Simulated Job (5ms)",17554282752100,5
0,23,,"worker_sleeping",17554282755500,2
0,23,,"worker_awake",17554345426800,3
0,23,,"worker_exited",17554345433800,1
