archetype,worker,handle,label,time,type
0,6,30,"Simulated Job (13ms)",17552526324700,5
0,6,54,"Simulated Job (13ms)",17552526329300,4
0,6,54,"Simulated Job (13ms)",17552541859000,5
0,6,78,"Simulated Job (11ms)",17552541866200,4
0,6,78,"Simulated Job (11ms)",17552557860300,5
0,6,102,"Simulated Job (20ms)",17552557869900,4
0,6,102,"Simulated Job (20ms)",17552588602000,5
0,6,126,"Simulated Job (20ms)",17552588610700,4
0,6,126,"Simulated Job (20ms)",17552619854000,5
0,6,150,"Simulated Job (8ms)",17552619857300,4
0,6,150,"Simulated Job (8ms)",17552635217300,5
0,6,174,"Simulated Job (15ms)",17552635222600,4
0,6,174,"Simulated Job (15ms)",17552650627900,5
0,6,,"worker_sleeping",17552650634500,2
0,6,,"worker_awake",17552681761500,3
0,6,,"worker_exited",17552681774900,1
0,7,,"worker_started",17552490409400,0
0,7,7,"Simulated Job (19ms)",17552490413300,4
0,7,7,"Simulated Job (19ms)",17552510729000,5
0,7,31,"Simulated Job (17ms)",17552510733300,4
0,7,31,"Simulated Job (17ms)",17552541842000,5
0,7,55,"Simulated Job (2ms)",17552541848700,4
0,7,55,"Simulated Job (2ms)",17552557899000,5
0,7,79,"Simulated Job (3ms)",17552557903400,4
0,7,79,"Simulated Job (3ms)",17552573435000,5
0,7,103,"Simulated Job (12ms)",17552573438500,4
0,7,103,"Simulated Job (12ms)",17552588526900,5
0,7,127,"Simulated Job (13ms)",17552588537200,4
0,7,127,"Simulated Job (13ms)",17552604277400,5
0,7,151,"Simulated Job (11ms)",17552604286100,4
0,7,151,"Simulated Job (11ms)",17552619743900,5
0,7,175,"Simulated Job (20ms)",17552619748700,4
0,7,175,"Simulated Job (20ms)",17552650689900,5
0,7,,"worker_sleeping",17552650696700,2
0,7,,"worker_awake",17552681760600,3
0,7,,"worker_exited",17552681772200,1
0,8,,"worker_started",17552490581800,0
0,8,8,"Simulated Job (2ms)",17552490587200,4
0,8,8,"Simulated Job (2ms)",17552495104300,5
0,8,32,"Simulated Job (16ms)",17552495114900,4
0,8,32,"Simulated Job (16ms)",17552526106600,5
0,8,56,"Simulated Job (3ms)",17552526121800,4
0,8,56,"Simulated Job (3ms)",17552541672300,5
0,8,80,"Simulated Job (13ms)",17552541685100,4
0,8,80,"Simulated Job (13ms)",17552557707900,5
0,8,104,"Simulated Job (4ms)",17552557713800,4
0,8,104,"Simulated Job (4ms)",17552573467400,5
0,8,128,"Simulated Job (11ms)",17552573471500,4
0,8,128,"Simulated Job (11ms)",17552588494300,5
0,8,152,"Simulated Job (11ms)",17552588502800,4
0,8,152,"Simulated Job (11ms)",17552604127600,5
0,8,176,"Simulated Job (8ms)",17552604132300,4
0,8,176,"Simulated Job (8ms)",17552619761100,5
0,8,,"worker_sleeping",17552619766200,2
0,8,,"worker_awake",17552681765700,3
0,8,,"worker_exited",17552681769700,1
0,9,,"worker_started",17552490726200,0
0,9,9,"Simulated Job (17ms)",17552490733200,4
0,9,9,"Simulated Job (17ms)",17552510820300,5
0,9,33,"Simulated Job (10ms)",17552510824300,4
0,9,33,"Simulated Job (10ms)",17552526226300,5
0,9,57,"Simulated Job (5ms)",17552526233400,4
0,9,57,"Simulated Job (5ms)",17552541775500,5
0,9,81,"Simulated Job (15ms)",17552541785000,4
0,9,81,"Simulated Job (15ms)",17552557813200,5
0,9,105,"Simulated Job (20ms)",17552557823700,4
0,9,105,"Simulated Job (20ms)",17552588648300,5
0,9,129,"Simulated Job (4ms)",17552588654800,4
0,9,129,"Simulated Job (4ms)",17552604083900,5
0,9,153,"Simulated Job (10ms)",17552604095700,4
0,9,153,"Simulated Job (10ms)",17552619671100,5
0,9,177,"Simulated Job (9ms)",17552619677900,4
0,9,177,"Simulated Job (9ms)",17552635181600,5
0,9,,"worker_sleeping",17552635185700,2
0,9,,"worker_awake",17552681769900,3
0,9,,"worker_exited",17552681783400,1
0,10,,"worker_started",17552490892200,0
0,10,10,"Simulated Job (3ms)",17552490897300,4
0,10,10,"Simulated Job (3ms)",17552495086200,5
0,10,34,"Simulated Job (10ms)",17552495098700,4
0,10,34,"Simulated Job (10ms)",17552510650400,5
0,10,58,"Simulated Job (16ms)",17552510660300,4
0,10,58,"Simulated Job (16ms)",17552541695100,5
0,10,82,"Simulated Job (16ms)",17552541706100,4
0,10,82,"Simulated Job (16ms)",17552573219400,5
0,10,106,"Simulated Job (2ms)",17552573236100,4
0,10,106,"Simulated Job (2ms)",17552588755800,5
0,10,130,"Simulated Job (12ms)",17552588759100,4
0,10,130,"Simulated Job (12ms)",17552604312200,5
0,10,154,"Simulated Job (10ms)",17552604318800,4
0,10,154,"Simulated Job (10ms)",17552619901300,5
0,10,178,"Simulated Job (8ms)",17552619905200,4
0,10,178,"Simulated Job (8ms)",17552635149600,5
0,10,,"worker_sleeping",17552635155700,2
0,10,,"worker_awake",17552681770100,3
0,10,,"worker_exited",17552681781800,1
0,11,,"worker_started",17552491047000,0
0,11,11,"Simulated Job (12ms)",17552491052300,4
0,11,11,"Simulated Job (12ms)",17552510690200,5
0,11,35,"Simulated Job (4ms)",17552510701600,4
0,11,35,"Simulated Job (4ms)",17552526073800,5
0,11,59,"Simulated Job (3ms)",17552526081300,4
0,11,59,"Simulated Job (3ms)",17552541612800,5
0,11,83,"Simulated Job (13ms)",17552541644300,4
0,11,83,"Simulated Job (13ms)",17552557910800,5
0,11,107,"Simulated Job (12ms)",17552557914200,4
0,11,107,"Simulated Job (12ms)",17552573358300,5
0,11,131,"Simulated Job (10ms)",17552573363900,4
0,11,131,"Simulated Job (10ms)",17552588513200,5
0,11,155,"Simulated Job (19ms)",17552588520700,4
0,11,155,"Simulated Job (19ms)",17552619814200,5
0,11,179,"Simulated Job (19ms)",17552619821400,4
0,11,179,"Simulated Job (19ms)",17552650734300,5
0,11,,"worker_sleeping",17552650736600,2
0,11,,"worker_awake",17552681797600,3
0,11,,"worker_exited",17552681812800,1
0,12,,"worker_started",17552491205900,0
0,12,12,"Simulated Job (10ms)",17552491211000,4
0,12,12,"Simulated Job (10ms)",17552510709200,5
0,12,36,"Simulated Job (7ms)",17552510721700,4
0,12,36,"Simulated Job (7ms)",17552526211500,5
0,12,60,"Simulated Job (16ms)",17552526219500,4
0,12,60,"Simulated Job (16ms)",17552557888100,5
0,12,84,"Simulated Job (17ms)",17552557893500,4
0,12,84,"Simulated Job (17ms)",17552588741000,5
0,12,108,"Simulated Job (7ms)",17552588745700,4
0,12,108,"Simulated Job (7ms)",17552604329500,5
0,12,132,"Simulated Job (6ms)",17552604336000,4
0,12,132,"Simulated Job (6ms)",17552619795300,5
0,12,156,"Simulated Job (20ms)",17552619799200,4
0,12,156,"Simulated Job (20ms)",17552650672500,5
0,12,180,"Simulated Job (19ms)",17552650677400,4
0,12,180,"Simulated Job (19ms)",17552681849000,5
0,12,,"worker_exited",17552681861400,1
0,13,,"worker_started",17552491364000,0
0,13,13,"Simulated Job (8ms)",17552491367600,4
0,13,13,"Simulated Job (8ms)",17552510776600,5
0,13,37,"Simulated Job (20ms)",17552510781100,4
0,13,37,"Simulated Job (20ms)",17552541827600,5
0,13,61,"Simulated Job (20ms)",17552541835500,4
0,13,61,"Simulated Job (20ms)",17552573494100,5
0,13,85,"Simulated Job (11ms)",17552573500900,4
0,13,85,"Simulated Job (11ms)",17552588453500,5
0,13,109,"Simulated Job (15ms)",17552588460700,4
0,13,109,"Simulated Job (15ms)",17552604178100,5
0,13,133,"Simulated Job (7ms)",17552604184800,4
0,13,133,"Simulated Job (7ms)",17552619623500,5
0,13,157,"Simulated Job (7ms)",17552619636700,4
0,13,157,"Simulated Job (7ms)",17552635238300,5
0,13,181,"Simulated Job (7ms)",17552635244500,4
0,13,181,"Simulated Job (7ms)",17552650660000,5
0,13,,"worker_sleeping",17552650664000,2
0,13,,"worker_awake",17552681811100,3
0,13,,"worker_exited",17552681814800,1
0,14,,"worker_started",17552491514500,0
0,14,14,"Simulated Job (12ms)",17552491519600,4
0,14,14,"Simulated Job (12ms)",17552510805400,5
0,14,38,"Simulated Job (12ms)",17552510811500,4
0,14,38,"Simulated Job (12ms)",17552526158000,5
0,14,62,"Simulated Job (6ms)",17552526166700,4
0,14,62,"Simulated Job (6ms)",17552541743900,5
0,14,86,"Simulated Job (12ms)",17552541766700,4
0,14,86,"Simulated Job (12ms)",17552557874900,5
0,14,110,"Simulated Job (10ms)",17552557878500,4
0,14,110,"Simulated Job (10ms)",17552573262500,5
0,14,134,"Simulated Job (5ms)",17552573275800,4
