archetype,worker,handle,label,time,type
0,0,,"worker_started",17553517098700,0
0,0,0,"Simulated Job (14ms)",17553517104300,4
0,0,0,"Simulated Job (14ms)",17553539461900,5
0,0,24,"Simulated Job (6ms)",17553539471000,4
0,0,24,"Simulated Job (6ms)",17553555190600,5
0,0,48,"Simulated Job (12ms)",17553555195400,4
0,0,48,"Simulated Job (12ms)",17553570537900,5
0,0,72,"Simulated Job (15ms)",17553570576700,4
0,0,72,"Simulated Job (15ms)",17553586236200,5
0,0,96,"Simulated Job (8ms)",17553586243400,4
0,0,96,"Simulated Job (8ms)",17553601473300,5
0,0,120,"Simulated Job (2ms)",17553601477400,4
0,0,120,"Simulated Job (2ms)",17553616553400,5
0,0,144,"Simulated Job (5ms)",17553616556800,4
0,0,144,"Simulated Job (5ms)",17553631773300,5
0,0,168,"Simulated Job (4ms)",17553631777300,4
0,0,168,"Simulated Job (4ms)",17553647609500,5
0,0,,"worker_sleeping",17553647621700,2
0,0,,"worker_awake",17553693794200,3
0,0,,"worker_exited",17553693800800,1
0,1,,"worker_started",17553517252900,0
0,1,1,"Simulated Job (6ms)",17553517258200,4
0,1,1,"Simulated Job (6ms)",17553539397500,5
0,1,25,"Simulated Job (13ms)",17553539410800,4
0,1,25,"Simulated Job (13ms)",17553555067900,5
0,1,49,"Simulated Job (12ms)",17553555077000,4
0,1,49,"Simulated Job (12ms)",17553570832600,5
0,1,73,"Simulated Job (7ms)",17553570836800,4
0,1,73,"Simulated Job (7ms)",17553586263600,5
0,1,97,"Simulated Job (2ms)",17553586269900,4
0,1,97,"Simulated Job (2ms)",17553601269700,5
0,1,121,"Simulated Job (2ms)",17553601287000,4
0,1,121,"Simulated Job (2ms)",17553616612900,5
0,1,145,"Simulated Job (8ms)",17553616616300,4
0,1,145,"Simulated Job (8ms)",17553631732600,5
0,1,169,"Simulated Job (1ms)",17553631735600,4
0,1,169,"Simulated Job (1ms)",17553647707800,5
0,1,,"worker_sleeping",17553647712100,2
0,1,,"worker_awake",17553693791600,3
0,1,,"worker_exited",17553693795900,1
0,2,,"worker_started",17553517387200,0
0,2,2,"Simulated Job (15ms)",17553517390700,4
0,2,2,"Simulated Job (15ms)",17553539700000,5
0,2,26,"Simulated Job (10ms)",17553539705500,4
0,2,26,"Simulated Job (10ms)",17553555152200,5
0,2,50,"Simulated Job (6ms)",17553555156100,4
0,2,50,"Simulated Job (6ms)",17553570677600,5
0,2,74,"Simulated Job (13ms)",17553570690900,4
0,2,74,"Simulated Job (13ms)",17553586318400,5
0,2,98,"Simulated Job (7ms)",17553586322400,4
0,2,98,"Simulated Job (7ms)",17553601367300,5
0,2,122,"Simulated Job (3ms)",17553601370900,4
0,2,122,"Simulated Job (3ms)",17553616444300,5
0,2,146,"Simulated Job (8ms)",17553616449500,4
0,2,146,"Simulated Job (8ms)",17553631616200,5
0,2,170,"Simulated Job (7ms)",17553631624100,4
0,2,170,"Simulated Job (7ms)",17553647761000,5
0,2,,"worker_sleeping",17553647764000,2
0,2,,"worker_awake",17553693800100,3
0,2,,"worker_exited",17553693819700,1
0,3,,"worker_started",17553517533500,0
0,3,3,"Simulated Job (7ms)",17553517538100,4
0,3,3,"Simulated Job (7ms)",17553539486500,5
0,3,27,"Simulated Job (14ms)",17553539496600,4
0,3,27,"Simulated Job (14ms)",17553554963800,5
0,3,51,"Simulated Job (5ms)",17553554983500,4
0,3,51,"Simulated Job (5ms)",17553570822700,5
0,3,75,"Simulated Job (12ms)",17553570827800,4
0,3,75,"Simulated Job (12ms)",17553586107000,5
0,3,99,"Simulated Job (20ms)",17553586114200,4
0,3,99,"Simulated Job (20ms)",17553616564600,5
0,3,123,"Simulated Job (9ms)",17553616568500,4
0,3,123,"Simulated Job (9ms)",17553631574000,5
0,3,147,"Simulated Job (16ms)",17553631584000,4
0,3,147,"Simulated Job (16ms)",17553662799300,5
0,3,171,"Simulated Job (10ms)",17553662805300,4
0,3,171,"Simulated Job (10ms)",17553678675100,5
0,3,,"worker_sleeping",17553678687700,2
0,3,,"worker_awake",17553693797700,3
0,3,,"worker_exited",17553693800600,1
0,4,,"worker_started",17553517683900,0
0,4,4,"Simulated Job (15ms)",17553517689400,4
0,4,4,"Simulated Job (15ms)",17553539654900,5
0,4,28,"Simulated Job (8ms)",17553539665300,4
0,4,28,"Simulated Job (8ms)",17553555106900,5
0,4,52,"Simulated Job (17ms)",17553555113400,4
0,4,52,"Simulated Job (17ms)",17553586230200,5
0,4,76,"Simulated Job (17ms)",17553586238700,4
0,4,76,"Simulated Job (17ms)",17553616392400,5
0,4,100,"Simulated Job (10ms)",17553616399400,4
0,4,100,"Simulated Job (10ms)",17553631755400,5
0,4,124,"Simulated Job (16ms)",17553631758700,4
0,4,124,"Simulated Job (16ms)",17553662595700,5
0,4,148,"Simulated Job (8ms)",17553662622500,4
0,4,148,"Simulated Job (8ms)",17553678739500,5
0,4,172,"Simulated Job (2ms)",17553678747900,4
0,4,172,"Simulated Job (2ms)",17553693724100,5
0,4,,"worker_sleeping",17553693727900,2
0,4,,"worker_awake",17553693802000,3
0,4,,"worker_exited",17553693809700,1
0,5,,"worker_started",17553517819600,0
0,5,5,"Simulated Job (16ms)",17553517824000,4
0,5,5,"Simulated Job (16ms)",17553539713000,5
0,5,29,"Simulated Job (10ms)",17553539719900,4
0,5,29,"Simulated Job (10ms)",17553555121400,5
0,5,53,"Simulated Job (10ms)",17553555125700,4
0,5,53,"Simulated Job (10ms)",17553570798500,5
0,5,77,"Simulated Job (16ms)",17553570803400,4
0,5,77,"Simulated Job (16ms)",17553601330200,5
