archetype,worker,handle,label,time,type
0,5,125,"Simulated Job (10ms)",17551963580300,5
0,5,149,"Simulated Job (16ms)",17551963586300,4
0,5,149,"Simulated Job (16ms)",17551994284800,5
0,5,173,"Simulated Job (5ms)",17551994291200,4
0,5,173,"Simulated Job (5ms)",17552009793100,5
0,5,,"worker_sleeping",17552009796700,2
0,5,,"worker_awake",17552056505900,3
0,5,,"worker_exited",17552056507900,1
0,6,,"worker_started",17551861396800,0
0,6,6,"Simulated Job (10ms)",17551861400500,4
0,6,6,"Simulated Job (10ms)",17551886494800,5
0,6,30,"Simulated Job (13ms)",17551886508400,4
0,6,30,"Simulated Job (13ms)",17551901648400,5
0,6,54,"Simulated Job (3ms)",17551901666500,4
0,6,54,"Simulated Job (3ms)",17551916902400,5
0,6,78,"Simulated Job (9ms)",17551916913100,4
0,6,78,"Simulated Job (9ms)",17551931885600,5
0,6,102,"Simulated Job (19ms)",17551931892500,4
0,6,102,"Simulated Job (19ms)",17551963599700,5
0,6,126,"Simulated Job (16ms)",17551963604500,4
0,6,126,"Simulated Job (16ms)",17551994159000,5
0,6,150,"Simulated Job (6ms)",17551994165700,4
0,6,150,"Simulated Job (6ms)",17552009753900,5
0,6,174,"Simulated Job (17ms)",17552009760700,4
0,6,174,"Simulated Job (17ms)",17552040336500,5
0,6,,"worker_sleeping",17552040344200,2
0,6,,"worker_awake",17552056512500,3
0,6,,"worker_exited",17552056516300,1
0,7,,"worker_started",17551861438500,0
0,7,7,"Simulated Job (6ms)",17551861443300,4
0,7,7,"Simulated Job (6ms)",17551870960500,5
0,7,31,"Simulated Job (10ms)",17551870965600,4
0,7,31,"Simulated Job (10ms)",17551886535400,5
0,7,55,"Simulated Job (7ms)",17551886551900,4
0,7,55,"Simulated Job (7ms)",17551901828500,5
0,7,79,"Simulated Job (9ms)",17551901832700,4
0,7,79,"Simulated Job (9ms)",17551916890600,5
0,7,103,"Simulated Job (16ms)",17551916896500,4
0,7,103,"Simulated Job (16ms)",17551948004000,5
0,7,127,"Simulated Job (6ms)",17551948011800,4
0,7,127,"Simulated Job (6ms)",17551963515200,5
0,7,151,"Simulated Job (9ms)",17551963521800,4
0,7,151,"Simulated Job (9ms)",17551979245300,5
0,7,175,"Simulated Job (10ms)",17551979253600,4
0,7,175,"Simulated Job (10ms)",17551994082800,5
0,7,,"worker_sleeping",17551994088500,2
0,7,,"worker_awake",17552056515200,3
0,7,,"worker_exited",17552056521800,1
0,8,,"worker_started",17551861468200,0
0,8,8,"Simulated Job (19ms)",17551861544800,4
0,8,8,"Simulated Job (19ms)",17551886520200,5
0,8,32,"Simulated Job (10ms)",17551886530800,4
0,8,32,"Simulated Job (10ms)",17551901745300,5
0,8,56,"Simulated Job (17ms)",17551901751600,4
0,8,56,"Simulated Job (17ms)",17551931994700,5
0,8,80,"Simulated Job (19ms)",17551932002500,4
0,8,80,"Simulated Job (19ms)",17551963413200,5
0,8,104,"Simulated Job (3ms)",17551963424300,4
0,8,104,"Simulated Job (3ms)",17551979272800,5
0,8,128,"Simulated Job (3ms)",17551979277600,4
0,8,128,"Simulated Job (3ms)",17551994252200,5
0,8,152,"Simulated Job (6ms)",17551994255900,4
0,8,152,"Simulated Job (6ms)",17552009822500,5
0,8,176,"Simulated Job (8ms)",17552009828500,4
0,8,176,"Simulated Job (8ms)",17552025226300,5
0,8,,"worker_sleeping",17552025235500,2
0,8,,"worker_awake",17552056521900,3
0,8,,"worker_exited",17552056535300,1
0,9,,"worker_started",17551861561200,0
0,9,9,"Simulated Job (4ms)",17551861565800,4
0,9,9,"Simulated Job (4ms)",17551870929600,5
0,9,33,"Simulated Job (19ms)",17551870938100,4
0,9,33,"Simulated Job (19ms)",17551901767900,5
0,9,57,"Simulated Job (8ms)",17551901772900,4
0,9,57,"Simulated Job (8ms)",17551916705200,5
0,9,81,"Simulated Job (4ms)",17551916715500,4
0,9,81,"Simulated Job (4ms)",17551931823000,5
0,9,105,"Simulated Job (1ms)",17551931832300,4
0,9,105,"Simulated Job (1ms)",17551947931600,5
0,9,129,"Simulated Job (16ms)",17551947936500,4
0,9,129,"Simulated Job (16ms)",17551979282600,5
0,9,153,"Simulated Job (19ms)",17551979286200,4
0,9,153,"Simulated Job (19ms)",17552009694300,5
0,9,177,"Simulated Job (1ms)",17552009701700,4
0,9,177,"Simulated Job (1ms)",17552025277500,5
0,9,,"worker_sleeping",17552025280700,2
0,9,,"worker_awake",17552056520100,3
0,9,,"worker_exited",17552056522800,1
0,10,,"worker_started",17551861592900,0
0,10,10,"Simulated Job (16ms)",17551861598100,4
0,10,10,"Simulated Job (16ms)",17551886780200,5
0,10,34,"Simulated Job (7ms)",17551886789100,4
0,10,34,"Simulated Job (7ms)",17551901680100,5
0,10,58,"Simulated Job (15ms)",17551901690700,4
0,10,58,"Simulated Job (15ms)",17551931811200,5
0,10,82,"Simulated Job (20ms)",17551931823200,4
0,10,82,"Simulated Job (20ms)",17551963616600,5
0,10,106,"Simulated Job (12ms)",17551963620200,4
0,10,106,"Simulated Job (12ms)",17551979155600,5
0,10,130,"Simulated Job (2ms)",17551979163800,4
0,10,130,"Simulated Job (2ms)",17551994295400,5
0,10,154,"Simulated Job (19ms)",17551994298600,4
0,10,154,"Simulated Job (19ms)",17552025264800,5
0,10,178,"Simulated Job (20ms)",17552025272500,4
0,10,178,"Simulated Job (20ms)",17552056389700,5
0,10,,"worker_sleeping",17552056395000,2
0,10,,"worker_awake",17552056527500,3
0,10,,"worker_exited",17552056530700,1
0,11,,"worker_started",17551861619200,0
0,11,11,"Simulated Job (6ms)",17551861622300,4
0,11,11,"Simulated Job (6ms)",17551870979600,5
0,11,35,"Simulated Job (16ms)",17551870986000,4
0,11,35,"Simulated Job (16ms)",17551901789400,5
0,11,59,"Simulated Job (7ms)",17551901793300,4
0,11,59,"Simulated Job (7ms)",17551916754000,5
0,11,83,"Simulated Job (1ms)",17551916768900,4
0,11,83,"Simulated Job (1ms)",17551931932700,5
0,11,107,"Simulated Job (9ms)",17551931937200,4
0,11,107,"Simulated Job (9ms)",17551947887100,5
0,11,131,"Simulated Job (11ms)",17551947896500,4
0,11,131,"Simulated Job (11ms)",17551963628400,5
0,11,155,"Simulated Job (6ms)",17551963631700,4
0,11,155,"Simulated Job (6ms)",17551979231900,5
0,11,179,"Simulated Job (8ms)",17551979236900,4
0,11,179,"Simulated Job (8ms)",17551994169700,5
0,11,,"worker_sleeping",17551994174400,2
0,11,,"worker_awake",17552056527800,3
0,11,,"worker_exited",17552056531000,1
0,12,,"worker_started",17551861725900,0
0,12,12,"Simulated Job (1ms)",17551861729700,4
0,12,12,"Simulated Job (1ms)",17551870861800,5
0,12,36,"Simulated Job (14ms)",17551870872800,4
0,12,36,"Simulated Job (14ms)",17551886628600,5
0,12,60,"Simulated Job (20ms)",17551886636400,4
0,12,60,"Simulated Job (20ms)",17551916917800,5
0,12,84,"Simulated Job (7ms)",17551916924400,4
0,12,84,"Simulated Job (7ms)",17551931848300,5
0,12,108,"Simulated Job (2ms)",17551931854700,4
0,12,108,"Simulated Job (2ms)",17551947991900,5
0,12,132,"Simulated Job (1ms)",17551947995300,4
0,12,132,"Simulated Job (1ms)",17551963469500,5
0,12,156,"Simulated Job (18ms)",17551963476100,4
0,12,156,"Simulated Job (18ms)",17551994304100,5
0,12,180,"Simulated Job (10ms)",17551994307200,4
0,12,180,"Simulated Job (10ms)",17552009845200,5
0,12,,"worker_sleeping",17552009848600,2
0,12,,"worker_awake",17552056526500,3
0,12,,"worker_exited",17552056555200,1
0,13,,"worker_started",17551861767300,0
0,13,13,"Simulated Job (7ms)",17551861770600,4
0,13,13,"Simulated Job (7ms)",17551870966800,5
0,13,37,"Simulated Job (14ms)",17551870972900,4
0,13,37,"Simulated Job (14ms)",17551886797400,5
0,13,61,"Simulated Job (2ms)",17551886802500,4
0,13,61,"Simulated Job (2ms)",17551901778300,5
0,13,85,"Simulated Job (14ms)",17551901783900,4
0,13,85,"Simulated Job (14ms)",17551916774400,5
0,13,109,"Simulated Job (8ms)",17551916783900,4
0,13,109,"Simulated Job (8ms)",17551931868500,5
0,13,133,"Simulated Job (17ms)",17551931878200,4
0,13,133,"Simulated Job (17ms)",17551963565600,5
0,13,157,"Simulated Job (12ms)",17551963581900,4
0,13,157,"Simulated Job (12ms)",17551979114400,5
0,13,181,"Simulated Job (7ms)",17551979121600,4
0,13,181,"Simulated Job (7ms)",17551994221900,5
0,13,,"worker_sleeping",17551994224400,2
0,13,,"worker_awake",17552056538300,3
0,13,,"worker_exited",17552056551500,1
0,14,,"worker_started",17551861805800,0
0,14,14,"Simulated Job (20ms)",17551861811000,4
0,14,14,"Simulated Job (20ms)",17551886691300,5
0,14,38,"Simulated Job (8ms)",17551886697700,4
0,14,38,"Simulated Job (8ms)",17551901811000,5
0,14,62,"Simulated Job (7ms)",17551901815900,4
0,14,62,"Simulated Job (7ms)",17551916983900,5
0,14,86,"Simulated Job (3ms)",17551917012400,4
0,14,86,"Simulated Job (3ms)",17551931918600,5
0,14,110,"Simulated Job (17ms)",17551931926200,4
0,14,110,"Simulated Job (17ms)",17551963482700,5
0,14,134,"Simulated Job (19ms)",17551963490900,4
0,14,134,"Simulated Job (19ms)",17551994244200,5
0,14,158,"Simulated Job (4ms)",17551994249400,4
0,14,158,"Simulated Job (4ms)",17552009765300,5
0,14,182,"Simulated Job (1ms)",17552009770000,4
0,14,182,"Simulated Job (1ms)",17552025287700,5
0,14,,"worker_sleeping",17552025290600,2
0,14,,"worker_awake",17552056535100,3
0,14,,"worker_exited",17552056540900,1
0,15,,"worker_started",17551861990000,0
0,15,15,"Simulated Job (1ms)",17551861995800,4
0,15,15,"Simulated Job (1ms)",17551870882600,5
0,15,39,"Simulated Job (9ms)",17551870889600,4
0,15,39,"Simulated Job (9ms)",17551886703700,5
0,15,63,"Simulated Job (9ms)",17551886710300,4
0,15,63,"Simulated Job (9ms)",17551901723700,5
0,15,87,"Simulated Job (4ms)",17551901731400,4
0,15,87,"Simulated Job (4ms)",17551916934100,5
0,15,111,"Simulated Job (19ms)",17551916938400,4
0,15,111,"Simulated Job (19ms)",17551947968300,5
0,15,135,"Simulated Job (12ms)",17551947972000,4
0,15,135,"Simulated Job (12ms)",17551963669400,5
0,15,159,"Simulated Job (4ms)",17551963673900,4
0,15,159,"Simulated Job (4ms)",17551979077100,5
0,15,183,"Simulated Job (7ms)",17551979087900,4
0,15,183,"Simulated Job (7ms)",17551994181200,5
0,15,,"worker_sleeping",17551994184200,2
0,15,,"worker_awake",17552056541600,3
0,15,,"worker_exited",17552056544400,1
0,16,,"worker_started",17551862159900,0
0,16,16,"Simulated Job (20ms)",17551862164600,4
0,16,16,"Simulated Job (20ms)",17551886809500,5
0,16,40,"Simulated Job (5ms)",17551886814300,4
0,16,40,"Simulated Job (5ms)",17551901757200,5
0,16,64,"Simulated Job (13ms)",17551901762100,4
0,16,64,"Simulated Job (13ms)",17551916858100,5
0,16,88,"Simulated Job (1ms)",17551916869500,4
0,16,88,"Simulated Job (1ms)",17551931840700,5
0,16,112,"Simulated Job (18ms)",17551931849200,4
0,16,112,"Simulated Job (18ms)",17551963461000,5
0,16,136,"Simulated Job (15ms)",17551963466300,4
0,16,136,"Simulated Job (15ms)",17551979214600,5
0,16,160,"Simulated Job (4ms)",17551979218400,4
0,16,160,"Simulated Job (4ms)",17551994212000,5
0,16,184,"Simulated Job (14ms)",17551994219100,4
0,16,184,"Simulated Job (14ms)",17552009778200,5
0,16,,"worker_sleeping",17552009782000,2
0,16,,"worker_awake",17552056567900,3
0,16,,"worker_exited",17552056573300,1
0,17,,"worker_started",17551862313600,0
0,17,17,"Simulated Job (5ms)",17551862317200,4
0,17,17,"Simulated Job (5ms)",17551870871500,5
0,17,41,"Simulated Job (7ms)",17551870878800,4
0,17,41,"Simulated Job (7ms)",17551886735200,5
0,17,65,"Simulated Job (11ms)",17551886748100,4
0,17,65,"Simulated Job (11ms)",17551901615100,5
0,17,89,"Simulated Job (10ms)",17551901629200,4
0,17,89,"Simulated Job (10ms)",17551916802100,5
0,17,113,"Simulated Job (9ms)",17551916809200,4
0,17,113,"Simulated Job (9ms)",17551931749300,5
0,17,137,"Simulated Job (11ms)",17551931765400,4
0,17,137,"Simulated Job (11ms)",17551947956100,5
0,17,161,"Simulated Job (12ms)",17551947961900,4
0,17,161,"Simulated Job (12ms)",17551963658400,5
0,17,185,"Simulated Job (11ms)",17551963667500,4
0,17,185,"Simulated Job (11ms)",17551979202500,5
0,17,,"worker_sleeping",17551979206600,2
0,17,,"worker_awake",17552056542100,3
0,17,,"worker_exited",17552056545000,1
0,18,,"worker_started",17551862451900,0
0,18,18,"Simulated Job (18ms)",17551862455400,4
0,18,18,"Simulated Job (18ms)",17551886761600,5
0,18,42,"Simulated Job (16ms)",17551886766400,4
0,18,42,"Simulated Job (16ms)",17551917021700,5
0,18,66,"Simulated Job (13ms)",17551917027300,4
0,18,66,"Simulated Job (13ms)",17551931740200,5
0,18,90,"Simulated Job (20ms)",17551931759700,4
0,18,90,"Simulated Job (20ms)",17551963432600,5
0,18,114,"Simulated Job (17ms)",17551963442000,4
0,18,114,"Simulated Job (17ms)",17551994267700,5
0,18,138,"Simulated Job (9ms)",17551994271500,4
0,18,138,"Simulated Job (9ms)",17552009741700,5
0,18,162,"Simulated Job (12ms)",17552009749800,4
0,18,162,"Simulated Job (12ms)",17552025190900,5
0,18,186,"Simulated Job (17ms)",17552025201000,4
0,18,186,"Simulated Job (17ms)",17552056379600,5
0,18,,"worker_sleeping",17552056385200,2
0,18,,"worker_awake",17552056543800,3
0,18,,"worker_exited",17552056564800,1
0,19,,"worker_started",17551862600600,0
0,19,19,"Simulated Job (7ms)",17551862603900,4
0,19,19,"Simulated Job (7ms)",17551870949300,5
0,19,43,"Simulated Job (1ms)",17551870957700,4
0,19,43,"Simulated Job (1ms)",17551886826100,5
0,19,67,"Simulated Job (13ms)",17551886831400,4
0,19,67,"Simulated Job (13ms)",17551901800500,5
0,19,91,"Simulated Job (5ms)",17551901807000,4
0,19,91,"Simulated Job (5ms)",17551916842900,5
0,19,115,"Simulated Job (5ms)",17551916850700,4
0,19,115,"Simulated Job (5ms)",17551932006800,5
0,19,139,"Simulated Job (6ms)",17551932011200,4
0,19,139,"Simulated Job (6ms)",17551947981000,5
0,19,163,"Simulated Job (19ms)",17551947984600,4
0,19,163,"Simulated Job (19ms)",17551979029200,5
0,19,187,"Simulated Job (11ms)",17551979050700,4
0,19,187,"Simulated Job (11ms)",17551994095600,5
0,19,,"worker_sleeping",17551994103300,2
0,19,,"worker_awake",17552056557400,3
0,19,,"worker_exited",17552056606100,1
0,20,,"worker_started",17551862736500,0
0,20,20,"Simulated Job (10ms)",17551862739600,4
0,20,20,"Simulated Job (10ms)",17551886455700,5
0,20,44,"Simulated Job (18ms)",17551886469000,4
0,20,44,"Simulated Job (18ms)",17551916639100,5
0,20,68,"Simulated Job (2ms)",17551916658800,4
0,20,68,"Simulated Job (2ms)",17551931800200,5
0,20,92,"Simulated Job (15ms)",17551931816900,4
0,20,92,"Simulated Job (15ms)",17551947940600,5
0,20,116,"Simulated Job (13ms)",17551947944100,4
0,20,116,"Simulated Job (13ms)",17551963526900,5
0,20,140,"Simulated Job (15ms)",17551963536700,4
0,20,140,"Simulated Job (15ms)",17551979121900,5
0,20,164,"Simulated Job (15ms)",17551979133500,4
0,20,164,"Simulated Job (15ms)",17552009627700,5
0,20,188,"Simulated Job (19ms)",17552009667300,4
0,20,188,"Simulated Job (19ms)",17552040314200,5
0,20,,"worker_sleeping",17552040319800,2
0,20,,"worker_awake",17552056576800,3
0,20,,"worker_exited",17552056588500,1
0,21,,"worker_started",17551862879900,0
0,21,21,"Simulated Job (10ms)",17551862883200,4
0,21,21,"Simulated Job (10ms)",17551886480700,5
0,21,45,"Simulated Job (17ms)",17551886499900,4
0,21,45,"Simulated Job (17ms)",17551916685200,5
0,21,69,"Simulated Job (14ms)",17551916695800,4
0,21,69,"Simulated Job (14ms)",17551931979600,5
0,21,93,"Simulated Job (16ms)",17551931987000,4
0,21,93,"Simulated Job (16ms)",17551963492400,5
0,21,117,"Simulated Job (20ms)",17551963501800,4
0,21,117,"Simulated Job (20ms)",17551994141200,5
0,21,141,"Simulated Job (7ms)",17551994146400,4
0,21,141,"Simulated Job (7ms)",17552009805900,5
0,21,165,"Simulated Job (13ms)",17552009809800,4
0,21,165,"Simulated Job (13ms)",17552025204600,5
0,21,189,"Simulated Job (10ms)",17552025215300,4
0,21,189,"Simulated Job (10ms)",17552040345800,5
0,21,,"worker_sleeping",17552040351300,2
0,21,,"worker_awake",17552056614400,3
0,21,,"worker_exited",17552056617900,1
0,22,,"worker_started",17551863036800,0
0,22,22,"Simulated Job (4ms)",17551863041000,4
0,22,22,"Simulated Job (4ms)",17551870917700,5
0,22,46,"Simulated Job (6ms)",17551870925500,4
0,22,46,"Simulated Job (6ms)",17551886641600,5
0,22,70,"Simulated Job (6ms)",17551886667500,4
0,22,70,"Simulated Job (6ms)",17551901820400,5
0,22,94,"Simulated Job (8ms)",17551901824700,4
0,22,94,"Simulated Job (8ms)",17551916735700,5
0,22,118,"Simulated Job (19ms)",17551916744300,4
0,22,118,"Simulated Job (19ms)",17551947810000,5
0,22,142,"Simulated Job (3ms)",17551947818600,4
0,22,142,"Simulated Job (3ms)",17551963536100,5
0,22,166,"Simulated Job (16ms)",17551963542400,4
0,22,166,"Simulated Job (16ms)",17551994191900,5
0,22,190,"Simulated Job (4ms)",17551994197900,4
0,22,190,"Simulated Job (4ms)",17552009834000,5
0,22,,"worker_sleeping",17552009836900,2
0,22,,"worker_awake",17552056569200,3
0,22,,"worker_exited",17552056613400,1
0,23,,"worker_started",17551863177400,0
0,23,23,"Simulated Job (20ms)",17551863180600,4
0,23,23,"Simulated Job (20ms)",17551886675200,5
0,23,47,"Simulated Job (15ms)",17551886682500,4
0,23,47,"Simulated Job (15ms)",17551916723100,5
0,23,71,"Simulated Job (3ms)",17551916739400,4
0,23,71,"Simulated Job (3ms)",17551932015700,5
0,23,95,"Simulated Job (17ms)",17551932020700,4
0,23,95,"Simulated Job (17ms)",17551963640200,5
0,23,119,"Simulated Job (1ms)",17551963643400,4
0,23,119,"Simulated Job (1ms)",17551979187000,5
0,23,143,"Simulated Job (1ms)",17551979193600,4
0,23,143,"Simulated Job (1ms)",17551994130000,5
0,23,167,"Simulated Job (20ms)",17551994135100,4
0,23,167,"Simulated Job (20ms)",17552025247300,5
0,23,191,"Simulated Job (13ms)",17552025251100,4
0,23,191,"Simulated Job (13ms)",17552040368900,5
0,23,,"worker_sleeping",17552040373500,2
0,23,,"worker_awake",17552056590500,3
0,23,,"worker_exited",17552056594000,1
